timestamp_utc,region,az,instance_type,product,spot_price,price_timestamp_utc
2026-08-30T08:15:12Z,ap-northeast-1,ap-northeast-1c,g5.xlarge,Linux/UNIX,0.833900,2026-08-30T08:00:00Z
2026-08-30T08:15:12Z,ap-northeast-1,ap-northeast-1c,g5.xlarge,Windows,0.345100,2026-08-30T02:00:00Z
2026-08-30T08:15:12Z,ap-northeast-2,ap-northeast-2a,g5.xlarge,Linux/UNIX,0.392600,2026-08-30T04:00:00Z
2026-08-30T08:15:12Z,ap-northeast-2,ap-northeast-2a,g5.xlarge,Windows,0.307700,2026-08-30T07:00:00Z
2026-08-30T08:15:12Z,ap-northeast-2,ap-northeast-2c,g5.xlarge,Linux/UNIX,0.358100,2026-08-30T06:00:00Z
2026-08-30T08:15:12Z,ap-northeast-2,ap-northeast-2c,g5.xlarge,Windows,0.307700,2026-08-30T03:00:00Z
2026-08-30T08:15:12Z,ap-northeast-2,ap-northeast-2d,g5.xlarge,Linux/UNIX,0.326500,2026-08-30T06:00:00Z
2026-08-30T08:15:12Z,ap-northeast-2,ap-northeast-2d,g5.xlarge,Windows,0.307700,2026-08-30T06:00:00Z
2026-08-30T08:15:12Z,ap-south-1,ap-south-1a,g5.xlarge,Linux/UNIX,0.514500,2026-08-30T07:00:00Z
2026-08-30T08:15:12Z,ap-south-1,ap-south-1a,g5.xlarge,Windows,0.304800,2026-08-30T06:00:00Z
2026-08-30T08:15:12Z,ap-south-1,ap-south-1b,g5.xlarge,Linux/UNIX,0.467000,2026-08-30T06:00:00Z
2026-08-30T08:15:12Z,ap-south-1,ap-south-1b,g5.xlarge,Windows,0.304800,2026-08-30T02:00:00Z
2026-08-30T08:15:12Z,ap-southeast-2,ap-southeast-2a,g5.xlarge,Linux/UNIX,0.738000,2026-08-30T04:00:00Z
2026-08-30T08:15:12Z,ap-southeast-2,ap-southeast-2a,g5.xlarge,Windows,0.447700,2026-08-30T06:00:00Z
2026-08-30T08:15:12Z,ap-southeast-2,ap-southeast-2c,g5.xlarge,Linux/UNIX,0.837100,2026-08-30T07:00:00Z
2026-08-30T08:15:12Z,ap-southeast-2,ap-southeast-2c,g5.xlarge,Windows,0.376800,2026-08-30T02:00:00Z
2026-08-30T14:23:46Z,us-east-1,us-east-1a,g5.xlarge,Linux/UNIX,0.951800,2026-08-30T11:00:00Z
2026-08-30T14:23:46Z,us-east-1,us-east-1a,g5.xlarge,Windows,0.345600,2026-08-30T08:00:00Z
2026-08-30T14:23:46Z,us-east-1,us-east-1b,g5.xlarge,Linux/UNIX,0.729000,2026-08-30T14:00:00Z
2026-08-30T14:23:46Z,us-east-1,us-east-1b,g5.xlarge,Windows,0.327800,2026-08-30T12:00:00Z
2026-08-30T14:23:46Z,us-east-1,us-east-1c,g5.xlarge,Linux/UNIX,0.623100,2026-08-30T12:00:00Z
2026-08-30T14:23:46Z,us-east-1,us-east-1c,g5.xlarge,Windows,0.325200,2026-08-30T07:00:00Z
2026-08-30T14:23:46Z,us-east-1,us-east-1d,g5.xlarge,Linux/UNIX,0.525100,2026-08-30T11:00:00Z
2026-08-30T14:23:46Z,us-east-1,us-east-1d,g5.xlarge,Windows,0.327800,2026-08-30T13:00:00Z
2026-08-30T14:23:46Z,us-east-1,us-east-1f,g5.xlarge,Linux/UNIX,0.533000,2026-08-30T14:00:00Z
2026-08-30T14:23:46Z,us-east-1,us-east-1f,g5.xlarge,Windows,0.324000,2026-08-30T10:00:00Z
2026-08-30T14:23:46Z,us-east-2,us-east-2a,g5.xlarge,Linux/UNIX,0.370400,2026-08-30T10:00:00Z
2026-08-30T14:23:46Z,us-east-2,us-east-2a,g5.xlarge,Windows,0.284600,2026-08-30T12:00:00Z
2026-08-30T14:23:46Z,us-east-2,us-east-2b,g5.xlarge,Linux/UNIX,0.354500,2026-08-30T14:00:00Z
2026-08-30T14:23:46Z,us-east-2,us-east-2b,g5.xlarge,Windows,0.284600,2026-08-30T12:00:00Z
2026-08-30T14:23:46Z,us-east-2,us-east-2c,g5.xlarge,Linux/UNIX,0.346800,2026-08-30T10:00:00Z
2026-08-30T14:23:46Z,us-east-2,us-east-2c,g5.xlarge,Windows,0.284600,2026-08-30T10:00:00Z
2026-08-30T14:23:46Z,us-west-2,us-west-2a,g5.xlarge,Linux/UNIX,0.536500,2026-08-30T14:00:00Z
2026-08-30T14:23:46Z,us-west-2,us-west-2a,g5.xlarge,Windows,0.284600,2026-08-30T10:00:00Z
2026-08-30T14:23:46Z,us-west-2,us-west-2b,g5.xlarge,Linux/UNIX,0.502000,2026-08-30T13:00:00Z
2026-08-30T14:23:46Z,us-west-2,us-west-2b,g5.xlarge,Windows,0.284600,2026-08-30T12:00:00Z
2026-08-30T14:23:46Z,us-west-2,us-west-2c,g5.xlarge,Linux/UNIX,0.501900,2026-08-30T12:00:00Z
2026-08-30T14:23:46Z,us-west-2,us-west-2c,g5.xlarge,Windows,0.331300,2026-08-30T12:00:00Z
2026-08-30T14:23:46Z,ap-northeast-1,ap-northeast-1a,g5.xlarge,Linux/UNIX,0.779000,2026-08-30T11:00:00Z
2026-08-30T14:23:46Z,ap-northeast-1,ap-northeast-1a,g5.xlarge,Windows,0.329900,2026-08-30T10:00:00Z
2026-08-30T14:23:46Z,ap-northeast-1,ap-northeast-1c,g5.xlarge,Linux/UNIX,0.835000,2026-08-30T12:00:00Z
2026-08-30T14:23:46Z,ap-northeast-1,ap-northeast-1c,g5.xlarge,Windows,0.345000,2026-08-30T10:00:00Z
2026-08-30T14:23:46Z,ap-northeast-2,ap-northeast-2a,g5.xlarge,Linux/UNIX,0.394300,2026-08-30T09:00:00Z
2026-08-30T14:23:46Z,ap-northeast-2,ap-northeast-2a,g5.xlarge,Windows,0.307700,2026-08-30T10:00:00Z
2026-08-30T14:23:46Z,ap-northeast-2,ap-northeast-2c,g5.xlarge,Linux/UNIX,0.356800,2026-08-30T09:00:00Z
2026-08-30T14:23:46Z,ap-northeast-2,ap-northeast-2c,g5.xlarge,Windows,0.307700,2026-08-30T12:00:00Z
2026-08-30T14:23:46Z,ap-northeast-2,ap-northeast-2d,g5.xlarge,Linux/UNIX,0.324500,2026-08-30T09:00:00Z
2026-08-30T14:23:46Z,ap-northeast-2,ap-northeast-2d,g5.xlarge,Windows,0.307700,2026-08-30T10:00:00Z
2026-08-30T14:23:46Z,ap-south-1,ap-south-1a,g5.xlarge,Linux/UNIX,0.515800,2026-08-30T13:00:00Z
2026-08-30T14:23:46Z,ap-south-1,ap-south-1a,g5.xlarge,Windows,0.304800,2026-08-30T10:00:00Z
2026-08-30T14:23:46Z,ap-south-1,ap-south-1b,g5.xlarge,Linux/UNIX,0.470900,2026-08-30T12:00:00Z
2026-08-30T14:23:46Z,ap-south-1,ap-south-1b,g5.xlarge,Windows,0.304800,2026-08-30T10:00:00Z
2026-08-30T14:23:46Z,ap-southeast-2,ap-southeast-2a,g5.xlarge,Linux/UNIX,0.737700,2026-08-30T13:00:00Z
2026-08-30T14:23:46Z,ap-southeast-2,ap-southeast-2a,g5.xlarge,Windows,0.447700,2026-08-30T06:00:00Z
2026-08-30T14:23:46Z,ap-southeast-2,ap-southeast-2c,g5.xlarge,Linux/UNIX,0.836700,2026-08-30T12:00:00Z
2026-08-30T14:23:46Z,ap-southeast-2,ap-southeast-2c,g5.xlarge,Windows,0.376000,2026-08-30T14:00:00Z
2026-08-30T18:34:46Z,us-east-1,us-east-1a,g5.xlarge,Linux/UNIX,0.951400,2026-08-30T18:00:00Z
2026-08-30T18:34:46Z,us-east-1,us-east-1a,g5.xlarge,Windows,0.346000,2026-08-30T16:00:00Z
2026-08-30T18:34:46Z,us-east-1,us-east-1b,g5.xlarge,Linux/UNIX,0.729000,2026-08-30T14:00:00Z
2026-08-30T18:34:46Z,us-east-1,us-east-1b,g5.xlarge,Windows,0.327800,2026-08-30T12:00:00Z
2026-08-30T18:34:46Z,us-east-1,us-east-1c,g5.xlarge,Linux/UNIX,0.623100,2026-08-30T12:00:00Z
2026-08-30T18:34:46Z,us-east-1,us-east-1c,g5.xlarge,Windows,0.325400,2026-08-30T16:00:00Z
2026-08-30T18:34:46Z,us-east-1,us-east-1d,g5.xlarge,Linux/UNIX,0.525100,2026-08-30T11:00:00Z
2026-08-30T18:34:46Z,us-east-1,us-east-1d,g5.xlarge,Windows,0.327800,2026-08-30T13:00:00Z
2026-08-30T18:34:46Z,us-east-1,us-east-1f,g5.xlarge,Linux/UNIX,0.533000,2026-08-30T14:00:00Z
2026-08-30T18:34:46Z,us-east-1,us-east-1f,g5.xlarge,Windows,0.324200,2026-08-30T15:00:00Z
2026-08-30T18:34:46Z,us-east-2,us-east-2a,g5.xlarge,Linux/UNIX,0.370400,2026-08-30T10:00:00Z
2026-08-30T18:34:46Z,us-east-2,us-east-2a,g5.xlarge,Windows,0.284600,2026-08-30T18:00:00Z
2026-08-30T18:34:46Z,us-east-2,us-east-2b,g5.xlarge,Linux/UNIX,0.354500,2026-08-30T14:00:00Z
2026-08-30T18:34:46Z,us-east-2,us-east-2b,g5.xlarge,Windows,0.284600,2026-08-30T12:00:00Z
2026-08-30T18:34:46Z,us-east-2,us-east-2c,g5.xlarge,Linux/UNIX,0.347300,2026-08-30T15:00:00Z
2026-08-30T18:34:46Z,us-east-2,us-east-2c,g5.xlarge,Windows,0.284600,2026-08-30T18:00:00Z
2026-08-30T18:34:46Z,us-west-2,us-west-2a,g5.xlarge,Linux/UNIX,0.536500,2026-08-30T14:00:00Z
2026-08-30T18:34:46Z,us-west-2,us-west-2a,g5.xlarge,Windows,0.284600,2026-08-30T15:00:00Z
2026-08-30T18:34:46Z,us-west-2,us-west-2b,g5.xlarge,Linux/UNIX,0.502000,2026-08-30T13:00:00Z
2026-08-30T18:34:46Z,us-west-2,us-west-2b,g5.xlarge,Windows,0.284600,2026-08-30T12:00:00Z
2026-08-30T18:34:46Z,us-west-2,us-west-2c,g5.xlarge,Linux/UNIX,0.504600,2026-08-30T18:00:00Z
2026-08-30T18:34:46Z,us-west-2,us-west-2c,g5.xlarge,Windows,0.331700,2026-08-30T18:00:00Z
2026-08-30T18:34:46Z,ap-northeast-1,ap-northeast-1a,g5.xlarge,Linux/UNIX,0.779000,2026-08-30T11:00:00Z
2026-08-30T18:34:46Z,ap-northeast-1,ap-northeast-1a,g5.xlarge,Windows,0.329900,2026-08-30T18:00:00Z
2026-08-30T18:34:46Z,ap-northeast-1,ap-northeast-1c,g5.xlarge,Linux/UNIX,0.835000,2026-08-30T12:00:00Z
2026-08-30T18:34:46Z,ap-northeast-1,ap-northeast-1c,g5.xlarge,Windows,0.345100,2026-08-30T15:00:00Z
2026-08-30T18:34:46Z,ap-northeast-2,ap-northeast-2a,g5.xlarge,Linux/UNIX,0.393000,2026-08-30T16:00:00Z
2026-08-30T18:34:46Z,ap-northeast-2,ap-northeast-2a,g5.xlarge,Windows,0.307700,2026-08-30T17:00:00Z
2026-08-30T18:34:46Z,ap-northeast-2,ap-northeast-2c,g5.xlarge,Linux/UNIX,0.349400,2026-08-30T16:00:00Z
2026-08-30T18:34:46Z,ap-northeast-2,ap-northeast-2c,g5.xlarge,Windows,0.307700,2026-08-30T17:00:00Z
2026-08-30T18:34:46Z,ap-northeast-2,ap-northeast-2d,g5.xlarge,Linux/UNIX,0.317500,2026-08-30T17:00:00Z
2026-08-30T18:34:46Z,ap-northeast-2,ap-northeast-2d,g5.xlarge,Windows,0.307700,2026-08-30T16:00:00Z
2026-08-30T18:34:46Z,ap-south-1,ap-south-1a,g5.xlarge,Linux/UNIX,0.515800,2026-08-30T13:00:00Z
2026-08-30T18:34:46Z,ap-south-1,ap-south-1a,g5.xlarge,Windows,0.304800,2026-08-30T16:00:00Z
2026-08-30T18:34:46Z,ap-south-1,ap-south-1b,g5.xlarge,Linux/UNIX,0.470900,2026-08-30T12:00:00Z
2026-08-30T18:34:46Z,ap-south-1,ap-south-1b,g5.xlarge,Windows,0.304800,2026-08-30T18:00:00Z
2026-08-30T18:34:46Z,ap-southeast-2,ap-southeast-2a,g5.xlarge,Linux/UNIX,0.737700,2026-08-30T13:00:00Z
2026-08-30T18:34:46Z,ap-southeast-2,ap-southeast-2a,g5.xlarge,Windows,0.444200,2026-08-30T15:00:00Z
2026-08-30T18:34:46Z,ap-southeast-2,ap-southeast-2c,g5.xlarge,Linux/UNIX,0.836700,2026-08-30T12:00:00Z
2026-08-30T18:34:46Z,ap-southeast-2,ap-southeast-2c,g5.xlarge,Windows,0.376000,2026-08-30T14:00:00Z
2026-08-30T21:53:33Z,us-east-1,us-east-1a,g5.xlarge,Linux/UNIX,0.951400,2026-08-30T18:00:00Z
2026-08-30T21:53:33Z,us-east-1,us-east-1a,g5.xlarge,Windows,0.346100,2026-08-30T20:00:00Z
2026-08-30T21:53:33Z,us-east-1,us-east-1b,g5.xlarge,Linux/UNIX,0.726100,2026-08-30T21:00:00Z
2026-08-30T21:53:33Z,us-east-1,us-east-1b,g5.xlarge,Windows,0.327900,2026-08-30T21:00:00Z
2026-08-30T21:53:33Z,us-east-1,us-east-1c,g5.xlarge,Linux/UNIX,0.621900,2026-08-30T21:00:00Z
2026-08-30T21:53:33Z,us-east-1,us-east-1c,g5.xlarge,Windows,0.325400,2026-08-30T16:00:00Z
2026-08-30T21:53:33Z,us-east-1,us-east-1d,g5.xlarge,Linux/UNIX,0.524300,2026-08-30T20:00:00Z
2026-08-30T21:53:33Z,us-east-1,us-east-1d,g5.xlarge,Windows,0.327700,2026-08-30T19:00:00Z
2026-08-30T21:53:33Z,us-east-1,us-east-1f,g5.xlarge,Linux/UNIX,0.532900,2026-08-30T21:00:00Z
2026-08-30T21:53:33Z,us-east-1,us-east-1f,g5.xlarge,Windows,0.324100,2026-08-30T21:00:00Z
2026-08-30T21:53:33Z,us-east-2,us-east-2a,g5.xlarge,Linux/UNIX,0.373100,2026-08-30T19:00:00Z
2026-08-30T21:53:33Z,us-east-2,us-east-2a,g5.xlarge,Windows,0.284600,2026-08-30T18:00:00Z
2026-08-30T21:53:33Z,us-east-2,us-east-2b,g5.xlarge,Linux/UNIX,0.355300,2026-08-30T19:00:00Z
2026-08-30T21:53:33Z,us-east-2,us-east-2b,g5.xlarge,Windows,0.284600,2026-08-30T20:00:00Z
2026-08-30T21:53:33Z,us-east-2,us-east-2c,g5.xlarge,Linux/UNIX,0.347300,2026-08-30T15:00:00Z
2026-08-30T21:53:33Z,us-east-2,us-east-2c,g5.xlarge,Windows,0.284600,2026-08-30T21:00:00Z
2026-08-30T21:53:33Z,us-west-2,us-west-2a,g5.xlarge,Linux/UNIX,0.537400,2026-08-30T20:00:00Z
2026-08-30T21:53:33Z,us-west-2,us-west-2a,g5.xlarge,Windows,0.284600,2026-08-30T19:00:00Z
2026-08-30T21:53:33Z,us-west-2,us-west-2b,g5.xlarge,Linux/UNIX,0.502900,2026-08-30T19:00:00Z
2026-08-30T21:53:33Z,us-west-2,us-west-2b,g5.xlarge,Windows,0.284600,2026-08-30T20:00:00Z
2026-08-30T21:53:33Z,us-west-2,us-west-2c,g5.xlarge,Linux/UNIX,0.504600,2026-08-30T18:00:00Z
2026-08-30T21:53:33Z,us-west-2,us-west-2c,g5.xlarge,Windows,0.331700,2026-08-30T18:00:00Z
2026-08-30T21:53:33Z,ap-northeast-1,ap-northeast-1a,g5.xlarge,Linux/UNIX,0.776300,2026-08-30T19:00:00Z
2026-08-30T21:53:33Z,ap-northeast-1,ap-northeast-1a,g5.xlarge,Windows,0.329900,2026-08-30T18:00:00Z
2026-08-30T21:53:33Z,ap-northeast-1,ap-northeast-1c,g5.xlarge,Linux/UNIX,0.839300,2026-08-30T19:00:00Z
2026-08-30T21:53:33Z,ap-northeast-1,ap-northeast-1c,g5.xlarge,Windows,0.345400,2026-08-30T21:00:00Z
2026-08-30T21:53:33Z,ap-northeast-2,ap-northeast-2a,g5.xlarge,Linux/UNIX,0.391400,2026-08-30T21:00:00Z
2026-08-30T21:53:33Z,ap-northeast-2,ap-northeast-2a,g5.xlarge,Windows,0.307700,2026-08-30T17:00:00Z
2026-08-30T21:53:33Z,ap-northeast-2,ap-northeast-2c,g5.xlarge,Linux/UNIX,0.346600,2026-08-30T21:00:00Z
2026-08-30T21:53:33Z,ap-northeast-2,ap-northeast-2c,g5.xlarge,Windows,0.307700,2026-08-30T17:00:00Z
2026-08-30T21:53:33Z,ap-northeast-2,ap-northeast-2d,g5.xlarge,Linux/UNIX,0.316200,2026-08-30T21:00:00Z
2026-08-30T21:53:33Z,ap-northeast-2,ap-northeast-2d,g5.xlarge,Windows,0.307700,2026-08-30T16:00:00Z
2026-08-30T21:53:33Z,ap-south-1,ap-south-1a,g5.xlarge,Linux/UNIX,0.518000,2026-08-30T19:00:00Z
2026-08-30T21:53:33Z,ap-south-1,ap-south-1a,g5.xlarge,Windows,0.304800,2026-08-30T20:00:00Z
2026-08-30T21:53:33Z,ap-south-1,ap-south-1b,g5.xlarge,Linux/UNIX,0.469000,2026-08-30T19:00:00Z
2026-08-30T21:53:33Z,ap-south-1,ap-south-1b,g5.xlarge,Windows,0.304800,2026-08-30T18:00:00Z
2026-08-30T21:53:33Z,ap-southeast-2,ap-southeast-2a,g5.xlarge,Linux/UNIX,0.745900,2026-08-30T20:00:00Z
2026-08-30T21:53:33Z,ap-southeast-2,ap-southeast-2a,g5.xlarge,Windows,0.454700,2026-08-30T19:00:00Z
2026-08-30T21:53:33Z,ap-southeast-2,ap-southeast-2c,g5.xlarge,Linux/UNIX,0.847600,2026-08-30T19:00:00Z
2026-08-30T21:53:33Z,ap-southeast-2,ap-southeast-2c,g5.xlarge,Windows,0.376600,2026-08-30T21:00:00Z
2026-08-31T00:28:17Z,us-east-1,us-east-1a,g5.xlarge,Linux/UNIX,0.950200,2026-08-31T00:00:00Z
2026-08-31T00:28:17Z,us-east-1,us-east-1a,g5.xlarge,Windows,0.346100,2026-08-30T23:00:00Z
2026-08-31T00:28:17Z,us-east-1,us-east-1b,g5.xlarge,Linux/UNIX,0.726100,2026-08-30T21:00:00Z
2026-08-31T00:28:17Z,us-east-1,us-east-1b,g5.xlarge,Windows,0.327900,2026-08-30T21:00:00Z
2026-08-31T00:28:17Z,us-east-1,us-east-1c,g5.xlarge,Linux/UNIX,0.620400,2026-08-31T00:00:00Z
2026-08-31T00:28:17Z,us-east-1,us-east-1c,g5.xlarge,Windows,0.325300,2026-08-30T22:00:00Z
2026-08-31T00:28:17Z,us-east-1,us-east-1d,g5.xlarge,Linux/UNIX,0.524300,2026-08-31T00:00:00Z
2026-08-31T00:28:17Z,us-east-1,us-east-1d,g5.xlarge,Windows,0.327700,2026-08-31T00:00:00Z
2026-08-31T00:28:17Z,us-east-1,us-east-1f,g5.xlarge,Linux/UNIX,0.532900,2026-08-30T21:00:00Z
2026-08-31T00:28:17Z,us-east-1,us-east-1f,g5.xlarge,Windows,0.324100,2026-08-30T21:00:00Z
2026-08-31T00:28:17Z,us-east-2,us-east-2a,g5.xlarge,Linux/UNIX,0.373100,2026-08-30T19:00:00Z
2026-08-31T00:28:17Z,us-east-2,us-east-2a,g5.xlarge,Windows,0.284600,2026-08-30T18:00:00Z
2026-08-31T00:28:17Z,us-east-2,us-east-2b,g5.xlarge,Linux/UNIX,0.355300,2026-08-30T19:00:00Z
2026-08-31T00:28:17Z,us-east-2,us-east-2b,g5.xlarge,Windows,0.284600,2026-08-30T20:00:00Z
2026-08-31T00:28:17Z,us-east-2,us-east-2c,g5.xlarge,Linux/UNIX,0.347300,2026-08-31T00:00:00Z
2026-08-31T00:28:17Z,us-east-2,us-east-2c,g5.xlarge,Windows,0.284600,2026-08-30T21:00:00Z
2026-08-31T00:28:17Z,us-west-2,us-west-2a,g5.xlarge,Linux/UNIX,0.537400,2026-08-30T20:00:00Z
2026-08-31T00:28:17Z,us-west-2,us-west-2a,g5.xlarge,Windows,0.284600,2026-08-30T23:00:00Z
2026-08-31T00:28:17Z,us-west-2,us-west-2b,g5.xlarge,Linux/UNIX,0.502900,2026-08-30T19:00:00Z
2026-08-31T00:28:17Z,us-west-2,us-west-2b,g5.xlarge,Windows,0.284600,2026-08-30T20:00:00Z
2026-08-31T00:28:17Z,us-west-2,us-west-2c,g5.xlarge,Linux/UNIX,0.504700,2026-08-30T22:00:00Z
2026-08-31T00:28:17Z,us-west-2,us-west-2c,g5.xlarge,Windows,0.331900,2026-08-31T00:00:00Z
2026-08-31T00:28:17Z,ap-northeast-1,ap-northeast-1a,g5.xlarge,Linux/UNIX,0.776300,2026-08-30T23:00:00Z
2026-08-31T00:28:17Z,ap-northeast-1,ap-northeast-1a,g5.xlarge,Windows,0.329900,2026-08-30T18:00:00Z
2026-08-31T00:28:17Z,ap-northeast-1,ap-northeast-1c,g5.xlarge,Linux/UNIX,0.839300,2026-08-31T00:00:00Z
2026-08-31T00:28:17Z,ap-northeast-1,ap-northeast-1c,g5.xlarge,Windows,0.345400,2026-08-30T21:00:00Z
2026-08-31T00:28:17Z,ap-northeast-2,ap-northeast-2a,g5.xlarge,Linux/UNIX,0.391100,2026-08-31T00:00:00Z
2026-08-31T00:28:17Z,ap-northeast-2,ap-northeast-2a,g5.xlarge,Windows,0.307700,2026-08-30T23:00:00Z
2026-08-31T00:28:17Z,ap-northeast-2,ap-northeast-2c,g5.xlarge,Linux/UNIX,0.346600,2026-08-30T21:00:00Z
2026-08-31T00:28:17Z,ap-northeast-2,ap-northeast-2c,g5.xlarge,Windows,0.307700,2026-08-30T22:00:00Z
2026-08-31T00:28:17Z,ap-northeast-2,ap-northeast-2d,g5.xlarge,Linux/UNIX,0.316200,2026-08-30T21:00:00Z
2026-08-31T00:28:17Z,ap-northeast-2,ap-northeast-2d,g5.xlarge,Windows,0.307700,2026-08-30T16:00:00Z
2026-08-31T00:28:17Z,ap-south-1,ap-south-1a,g5.xlarge,Linux/UNIX,0.518000,2026-08-30T19:00:00Z
2026-08-31T00:28:17Z,ap-south-1,ap-south-1a,g5.xlarge,Windows,0.304800,2026-08-30T20:00:00Z
2026-08-31T00:28:17Z,ap-south-1,ap-south-1b,g5.xlarge,Linux/UNIX,0.469000,2026-08-31T00:00:00Z
2026-08-31T00:28:17Z,ap-south-1,ap-south-1b,g5.xlarge,Windows,0.304800,2026-08-30T23:00:00Z
2026-08-31T00:28:17Z,ap-southeast-2,ap-southeast-2a,g5.xlarge,Linux/UNIX,0.752100,2026-08-30T23:00:00Z
2026-08-31T00:28:17Z,ap-southeast-2,ap-southeast-2a,g5.xlarge,Windows,0.454700,2026-08-30T19:00:00Z
2026-08-31T00:28:17Z,ap-southeast-2,ap-southeast-2c,g5.xlarge,Linux/UNIX,0.847600,2026-08-30T19:00:00Z
2026-08-31T00:28:17Z,ap-southeast-2,ap-southeast-2c,g5.xlarge,Windows,0.376600,2026-08-30T21:00:00Z
2026-08-31T06:58:18Z,us-east-1,us-east-1a,g5.xlarge,Linux/UNIX,0.947200,2026-08-31T06:00:00Z
2026-08-31T06:58:18Z,us-east-1,us-east-1a,g5.xlarge,Windows,0.345100,2026-08-31T02:00:00Z
2026-08-31T06:58:18Z,us-east-1,us-east-1b,g5.xlarge,Linux/UNIX,0.715800,2026-08-31T04:00:00Z
2026-08-31T06:58:18Z,us-east-1,us-east-1b,g5.xlarge,Windows,0.327800,2026-08-31T06:00:00Z
2026-08-31T06:58:18Z,us-east-1,us-east-1c,g5.xlarge,Linux/UNIX,0.614600,2026-08-31T06:00:00Z
2026-08-31T06:58:18Z,us-east-1,us-east-1c,g5.xlarge,Windows,0.325300,2026-08-31T01:00:00Z
2026-08-31T06:58:18Z,us-east-1,us-east-1d,g5.xlarge,Linux/UNIX,0.515700,2026-08-31T04:00:00Z
2026-08-31T06:58:18Z,us-east-1,us-east-1d,g5.xlarge,Windows,0.327500,2026-08-31T05:00:00Z
2026-08-31T06:58:18Z,us-east-1,us-east-1f,g5.xlarge,Linux/UNIX,0.529200,2026-08-31T05:00:00Z
2026-08-31T06:58:18Z,us-east-1,us-east-1f,g5.xlarge,Windows,0.324100,2026-08-31T04:00:00Z
2026-08-31T06:58:18Z,us-east-2,us-east-2a,g5.xlarge,Linux/UNIX,0.372700,2026-08-31T01:00:00Z
2026-08-31T06:58:18Z,us-east-2,us-east-2a,g5.xlarge,Windows,0.284600,2026-08-31T03:00:00Z
2026-08-31T06:58:18Z,us-east-2,us-east-2b,g5.xlarge,Linux/UNIX,0.354800,2026-08-31T02:00:00Z
2026-08-31T06:58:18Z,us-east-2,us-east-2b,g5.xlarge,Windows,0.284600,2026-08-31T05:00:00Z
2026-08-31T06:58:18Z,us-east-2,us-east-2c,g5.xlarge,Linux/UNIX,0.348700,2026-08-31T06:00:00Z
2026-08-31T06:58:18Z,us-east-2,us-east-2c,g5.xlarge,Windows,0.284600,2026-08-31T05:00:00Z
2026-08-31T06:58:18Z,us-west-2,us-west-2a,g5.xlarge,Linux/UNIX,0.545400,2026-08-31T04:00:00Z
2026-08-31T06:58:18Z,us-west-2,us-west-2a,g5.xlarge,Windows,0.284600,2026-08-30T23:00:00Z
2026-08-31T06:58:18Z,us-west-2,us-west-2b,g5.xlarge,Linux/UNIX,0.506600,2026-08-31T06:00:00Z
2026-08-31T06:58:18Z,us-west-2,us-west-2b,g5.xlarge,Windows,0.284600,2026-08-31T04:00:00Z
2026-08-31T06:58:18Z,us-west-2,us-west-2c,g5.xlarge,Linux/UNIX,0.506400,2026-08-31T05:00:00Z
2026-08-31T06:58:18Z,us-west-2,us-west-2c,g5.xlarge,Windows,0.331900,2026-08-31T00:00:00Z
2026-08-31T06:58:18Z,ap-northeast-1,ap-northeast-1a,g5.xlarge,Linux/UNIX,0.776700,2026-08-31T02:00:00Z
2026-08-31T06:58:18Z,ap-northeast-1,ap-northeast-1a,g5.xlarge,Windows,0.329900,2026-08-31T05:00:00Z
2026-08-31T06:58:18Z,ap-northeast-1,ap-northeast-1c,g5.xlarge,Linux/UNIX,0.839300,2026-08-31T00:00:00Z
2026-08-31T06:58:18Z,ap-northeast-1,ap-northeast-1c,g5.xlarge,Windows,0.360400,2026-08-31T04:00:00Z
2026-08-31T06:58:18Z,ap-northeast-2,ap-northeast-2a,g5.xlarge,Linux/UNIX,0.388700,2026-08-31T05:00:00Z
2026-08-31T06:58:18Z,ap-northeast-2,ap-northeast-2a,g5.xlarge,Windows,0.307700,2026-08-31T02:00:00Z
2026-08-31T06:58:18Z,ap-northeast-2,ap-northeast-2c,g5.xlarge,Linux/UNIX,0.346000,2026-08-31T06:00:00Z
2026-08-31T06:58:18Z,ap-northeast-2,ap-northeast-2c,g5.xlarge,Windows,0.307700,2026-08-31T05:00:00Z
2026-08-31T06:58:18Z,ap-northeast-2,ap-northeast-2d,g5.xlarge,Linux/UNIX,0.306400,2026-08-31T06:00:00Z
2026-08-31T06:58:18Z,ap-northeast-2,ap-northeast-2d,g5.xlarge,Windows,0.307700,2026-08-31T01:00:00Z
2026-08-31T06:58:18Z,ap-south-1,ap-south-1a,g5.xlarge,Linux/UNIX,0.522300,2026-08-31T06:00:00Z
2026-08-31T06:58:18Z,ap-south-1,ap-south-1a,g5.xlarge,Windows,0.304800,2026-08-31T05:00:00Z
2026-08-31T06:58:18Z,ap-south-1,ap-south-1b,g5.xlarge,Linux/UNIX,0.467200,2026-08-31T06:00:00Z
2026-08-31T06:58:18Z,ap-south-1,ap-south-1b,g5.xlarge,Windows,0.304800,2026-08-31T04:00:00Z
2026-08-31T06:58:18Z,ap-southeast-2,ap-southeast-2a,g5.xlarge,Linux/UNIX,0.747800,2026-08-31T05:00:00Z
2026-08-31T06:58:18Z,ap-southeast-2,ap-southeast-2a,g5.xlarge,Windows,0.457000,2026-08-31T04:00:00Z
